customer_id,rank,product_id,recommended_channel,recommended_time,marketing_script
C001755,2,P030,app_push,周末14:00-18:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001755,3,P011,app_push,周末09:00-12:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001758,1,P014,app_push,工作日09:00-12:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001758,2,P026,app_push,工作日12:00-14:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001758,3,P030,app_push,周末14:00-18:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001761,1,P009,app_push,工作日09:00-12:00,专属推荐：现金管理009号（R2·现金管理），业绩比较基准4.0%，730天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001761,2,P030,app_push,工作日12:00-14:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001761,3,P011,app_push,工作日18:00-21:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001764,1,P026,app_push,工作日09:00-12:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001764,2,P019,app_push,工作日12:00-14:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001764,3,P030,app_push,周末09:00-12:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001771,1,P014,app_push,工作日09:00-12:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001771,2,P010,app_push,工作日12:00-14:00,专属推荐：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001771,3,P013,app_push,工作日18:00-21:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001776,1,P026,app_push,工作日12:00-14:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001776,2,P019,app_push,周末14:00-18:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001776,3,P030,app_push,工作日18:00-21:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001783,1,P002,app_push,工作日12:00-14:00,专属推荐：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001783,2,P023,app_push,工作日18:00-21:00,专属推荐：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001783,3,P004,app_push,周末14:00-18:00,专属推荐：现金管理004号（R5·现金管理），业绩比较基准8.6%，灵活存续，1000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C001786,1,P014,app_push,工作日09:00-12:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001786,2,P012,app_push,工作日12:00-14:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001786,3,P011,app_push,工作日18:00-21:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001787,1,P030,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001787,2,P020,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：现金管理020号（R2·现金管理），业绩比较基准3.6%，366天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001787,3,P011,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001792,1,P026,app_push,工作日18:00-21:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001792,2,P025,app_push,周末14:00-18:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001792,3,P024,app_push,周末09:00-12:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001793,1,P002,app_push,工作日12:00-14:00,专属推荐：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001793,2,P029,app_push,工作日18:00-21:00,专属推荐：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C001793,3,P023,app_push,周末14:00-18:00,专属推荐：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001795,1,P026,app_push,工作日09:00-12:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001795,2,P019,app_push,工作日12:00-14:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001795,3,P030,app_push,工作日18:00-21:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001798,1,P026,app_push,工作日09:00-12:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C001798,2,P019,app_push,工作日12:00-14:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001798,3,P030,app_push,工作日18:00-21:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001807,1,P002,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001807,2,P029,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C001807,3,P023,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001821,1,P029,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C001821,2,P008,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C001821,3,P025,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C001823,1,P013,app_push,工作日09:00-12:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001823,2,P011,app_push,工作日12:00-14:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C001823,3,P022,app_push,周末09:00-12:00,专属推荐：定开022号（R2·定开），业绩比较基准3.0%，730天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
